"0","1686295920","Sun May 03 04:46:26 PDT 2009","NO_QUERY","manniquingirl","I really want that oxford shoes in nine west, too bad I they don't have my size.....  I blame my feet......."
"0","1686296102","Sun May 03 04:46:29 PDT 2009","NO_QUERY","anniejbaker","going on camp until friday how lovely! i won't tweet until then "
"0","1686296476","Sun May 03 04:46:37 PDT 2009","NO_QUERY","ayuadorable","my dad is in hospital due to gastric, waiting for follow-up from doctor "
"0","1686296535","Sun May 03 04:46:38 PDT 2009","NO_QUERY","ShinesFresh","@PaterickSchmede BWAAAAHAHAHAHA!!! I wanted it to b May18th *My Bday* But lookin ass like its gonna b June "
"0","1686296763","Sun May 03 04:46:42 PDT 2009","NO_QUERY","TriedandTruth","@Yummy411 awwww poor guy- yeah the allergy season is a royal pain in the arse.  So he didn't even get to go see wolverine? "
"0","1686296787","Sun May 03 04:46:42 PDT 2009","NO_QUERY","MizSocialite","mah bed's calling me, too bad my ass is here for the nxt 4 hrs...double shifts arent fun "
"0","1686296896","Sun May 03 04:46:44 PDT 2009","NO_QUERY","Kellyplz","We have to move some wood today, more coming on Tuesday.  "
"0","1686297269","Sun May 03 04:46:51 PDT 2009","NO_QUERY","FNRS","Taking the Soundcraft DC2000 apart ready to be picked up "
"0","1686297373","Sun May 03 04:46:53 PDT 2009","NO_QUERY","laura0141","Where'd the sun go? It looks like rain "
"0","1686297633","Sun May 03 04:46:57 PDT 2009","NO_QUERY","pvinod","My classroom  am feeling so nostalgic. I wish I can go back 20 years in time. #pooram http://yfrog.com/05kr7j"
"0","1686297644","Sun May 03 04:46:57 PDT 2009","NO_QUERY","Matoro3311","Might go to see that new X-Men film again.....Need to have a thesis in for Tuesday. Plus studying... "
"0","1686297721","Sun May 03 04:46:59 PDT 2009","NO_QUERY","minibtweet","@birdblogger worried here normally in the evening we could watch as they went back &amp; forward feeding some nests need rebuilt in one place "
"0","1686297735","Sun May 03 04:46:59 PDT 2009","NO_QUERY","debtdoctor","[Blog] How much student loan debt do you have so far?: I think I have about ,000  http://s3nt.com/gbqv"
"0","1686297824","Sun May 03 04:47:01 PDT 2009","NO_QUERY","ASOS_Natalie","Liam is such a loser  stop taking yourself so seriously man!!"
"0","1686297834","Sun May 03 04:47:01 PDT 2009","NO_QUERY","wykiewallace","@ChantalTiffany  morning. waking up for that test yesterday has completely throw my sleeping schedule off! "
"0","1686298516","Sun May 03 04:47:13 PDT 2009","NO_QUERY","LetsHugItOut_xo","Currently being hated on by catherine n andrea! "
"0","1686298596","Sun May 03 04:47:14 PDT 2009","NO_QUERY","_rach21_","@ruthieor Yeah, I'm getting a dress off my friend, nothing great in the shops! I'd like to but best see how the study goes... "
"0","1686298901","Sun May 03 04:47:20 PDT 2009","NO_QUERY","GDurham85","@judez_xo awwwwww thats no good... marathon will have to wait... im so bored... like heaps! "
"0","1686299029","Sun May 03 04:47:22 PDT 2009","NO_QUERY","mikeprentice","No bagel ride today, too much going on.  Need a 3rd day in the weekend, one to run, one to bike and one to do chores   Solo ride later"
"0","1686299046","Sun May 03 04:47:22 PDT 2009","NO_QUERY","flopsyfuzziwugs","dont feel good today "
"0","1686299182","Sun May 03 04:47:25 PDT 2009","NO_QUERY","Horja","beyonce was greatt.... &lt;3 i wish i could go again tonight "
"0","1686299264","Sun May 03 04:47:27 PDT 2009","NO_QUERY","_rach21_","I hate back pain!!!! "
"0","1686299640","Sun May 03 04:47:34 PDT 2009","NO_QUERY","aviationsteve","...another 30 minutes at the bus depot terminal 1 at frankfurt as my bus is leaving at 2.15 pm... f****...! "
"0","1686299670","Sun May 03 04:47:34 PDT 2009","NO_QUERY","JABoothifa","Large Hadron Collider largely repaired &amp; scientists say on track to re-start particle accelerator in autumn.    Where's my spanner?"
"0","1686299824","Sun May 03 04:47:37 PDT 2009","NO_QUERY","kittypurrys","studying...   I Love the new video the Taylor Swift and Katy Perry (L)"
"0","1686300070","Sun May 03 04:47:42 PDT 2009","NO_QUERY","Melodery","Going to the gym right now.. I was too lazy the last months "
"0","1686300171","Sun May 03 04:47:44 PDT 2009","NO_QUERY","PogoQueen","We had the best time at the beach yesterday; Grandson was making everyone sand burgers and sand chili... They will be going home today.. "
"0","1686300308","Sun May 03 04:47:46 PDT 2009","NO_QUERY","XKirstyxo","@Galiiit haha yeah but its fading out  i want purple streaks but im not allowed completely unnatural colours for school"
"0","1686300477","Sun May 03 04:47:49 PDT 2009","NO_QUERY","raidstar","@paigetheshiz Arrrrh I get you *Also taps nose all knowing like* Oh poor Sarah she's so nice and she likes stuff!  Oh I decided at work.."
"0","1686300712","Sun May 03 04:47:53 PDT 2009","NO_QUERY","rascalbeadle","matt leaves in less than 10 hours.  will be missed"
"0","1686300761","Sun May 03 04:47:54 PDT 2009","NO_QUERY","kieranveale","I just burnt a casserole, I didn't think it was possible. However if you leave it cooking for 7 hours it burns  oops"
"0","1686301097","Sun May 03 04:48:01 PDT 2009","NO_QUERY","edward_chvz","Just woke up to the boat making all this noise. Looks like we have just ported into galveston. I'm so sad that my crise is over "
"0","1686301253","Sun May 03 04:48:03 PDT 2009","NO_QUERY","lilmissviss","Up bright and early for the MS Walk. Still have a migraine "
"0","1686301425","Sun May 03 04:48:06 PDT 2009","NO_QUERY","ryanmcmurray","Have to sit down and enhance a load of photos today in photoshop. Recording an action would be too easy, each one manually. Great! "
"0","1686301670","Sun May 03 04:48:10 PDT 2009","NO_QUERY","CherylH77","Best friends mum been gone 8 years tomorrow too "
"0","1686301824","Sun May 03 04:48:13 PDT 2009","NO_QUERY","iCodyOnline","@ijustine You should watch &quot;The Starter Wife&quot; they only made one season though "
"0","1686301829","Sun May 03 04:48:13 PDT 2009","NO_QUERY","Capricedude","@asimplenation they blocked the site @ work "
"0","1686301968","Sun May 03 04:48:15 PDT 2009","NO_QUERY","AlmaLaCubana","Oh great...the Yankees are playing the Red Sox again...so over that rivalry! Haha kidding. Just tired of all the losing "
"0","1686302476","Sun May 03 04:48:23 PDT 2009","NO_QUERY","chrisrodney","Arrrgh!!! Change of plans ... no golf for me this afternoon after all. "
"0","1686302858","Sun May 03 04:48:30 PDT 2009","NO_QUERY","tech4j","Annoyed that I have to shop for a new car - which I hate - instead of doing anything useful or fun "
"0","1686303030","Sun May 03 04:48:33 PDT 2009","NO_QUERY","Lyn_Pips","@trickyshirls For sure! Look after yourself.  Darn - Bank Holiday as well  x"
"0","1686303073","Sun May 03 04:48:34 PDT 2009","NO_QUERY","carole29","@alistair I may not be able to make it (a *tad* skint till payday on Thurs)  booo   Maybe next time"
"0","1686303111","Sun May 03 04:48:35 PDT 2009","NO_QUERY","davidbarrett1","Last night in melbourne  up early tomorrow to see family and mates in town. Night all"
"0","1686303207","Sun May 03 04:48:37 PDT 2009","NO_QUERY","butterflymixx","that was a disappointment!!  Since when is JJohnson in 36th place?????!!!!   "
"0","1686309249","Sun May 03 04:50:24 PDT 2009","NO_QUERY","whincupfan","@sammoran Hi Sam do you think the wiggles will ever return to Toowoomba? I desperately wanted to come to the concert tomorrow and can't  "
"0","1686309524","Sun May 03 04:50:29 PDT 2009","NO_QUERY","laceen","learning for tomorrow "
"0","1686310173","Sun May 03 04:50:40 PDT 2009","NO_QUERY","Magitorras","@davgalizan I don't want to leave bcn. Tomorrow Madrid. No beach "
"0","1686310256","Sun May 03 04:50:42 PDT 2009","NO_QUERY","BATMANNN","@Gemma742 And now her pager's going off "
"0","1686310283","Sun May 03 04:50:42 PDT 2009","NO_QUERY","lidyanatalia","miss rory already  i dont wanna do my assignnnnnn! :@ so sleepy and lazeeeyyy"
"0","1686310438","Sun May 03 04:50:45 PDT 2009","NO_QUERY","kyelani","@MmmBaileys broken shell... how sad... a stumpy shadow of its former glorious self "
"0","1686310446","Sun May 03 04:50:45 PDT 2009","NO_QUERY","cass_7","you confuse me "
"0","1686310533","Sun May 03 04:50:47 PDT 2009","NO_QUERY","Bri_Jam","just put the bins out, its a bit chilly, slightly overcast, spring sunday - "
"0","1686310722","Sun May 03 04:50:50 PDT 2009","NO_QUERY","DavidManley","G'Mornin twitter. Hows everyone out there? Some of my keyboard keys still aint workin  must call apple support when they open again."
"0","1686310849","Sun May 03 04:50:52 PDT 2009","NO_QUERY","Deemaah","@Simmiee   COME TO CANCEL OUT CANCER! :O"
"0","1686311137","Sun May 03 04:50:57 PDT 2009","NO_QUERY","BATMANNN","And now her pager's going off "
"0","1686311195","Sun May 03 04:50:59 PDT 2009","NO_QUERY","AnnaAirbender","'s sister broke her necklace "
"0","1686311253","Sun May 03 04:51:00 PDT 2009","NO_QUERY","azyxairam","is packing her things while thinking when's the soonest date she can come back. weh.  i want to stay pa!"
"0","1686311305","Sun May 03 04:51:01 PDT 2009","NO_QUERY","Hagoleshet","@Hadassah_Levy that's weird. I knew I was (I can see your tweets) and I get the Unfollow button in tweetdeck  I'll try DMing you."
"0","1686311470","Sun May 03 04:51:03 PDT 2009","NO_QUERY","electricninja","Bored  Might as well go and watch the logies o_O"
"0","1686311648","Sun May 03 04:51:06 PDT 2009","NO_QUERY","Blondiecurls","awwww poor Gretel, she can't help it that she has no sense of humour or understanding of human compassion - leave her be twitterers "
"0","1686311850","Sun May 03 04:51:09 PDT 2009","NO_QUERY","thefirstsight","I'll miss my girls!   ?"
"0","1686312137","Sun May 03 04:51:14 PDT 2009","NO_QUERY","_MELISS4","Going to be so cold at camp! And I'm not even ready for it. "
"0","1686312192","Sun May 03 04:51:15 PDT 2009","NO_QUERY","andyhill1","Brew monkey job still vacant, by the way. Too busy typing to brew up "
"0","1686312285","Sun May 03 04:51:17 PDT 2009","NO_QUERY","janemarie83","needs to upgrade her mobile but doesnt like the ones she can have! "
"0","1686312365","Sun May 03 04:51:18 PDT 2009","NO_QUERY","Mandy_Mo","@Cheramie24 Omgosh thats horrible!! I can't believe people can see him as less human because he is an illegal immigrant from Mexico!! "
"0","1686312382","Sun May 03 04:51:18 PDT 2009","NO_QUERY","demoness2009","@kyleandjackieo have watched about 20 minutes of Logies and Gretel thus far is sucking big time. Soz Gretsky "
"0","1686312700","Sun May 03 04:51:25 PDT 2009","NO_QUERY","Gregor200917"," goin to start stuyding now .. gutter HELP ME "
"0","1686312760","Sun May 03 04:51:26 PDT 2009","NO_QUERY","ashlita7","i seriously do not feel good.   i cant breathe good "
"0","1686313061","Sun May 03 04:51:31 PDT 2009","NO_QUERY","Chocomuncher","That may have been the worst nights sleep i've had in a long time.... "
"0","1686313142","Sun May 03 04:51:33 PDT 2009","NO_QUERY","Shanniee","im boredd and i have a sore leg  hmmph wheres short stack ??"
"0","1686313288","Sun May 03 04:51:36 PDT 2009","NO_QUERY","Jam_On_Toast","I hope its all okay..otherwise..i dunno what to do... "
"0","1686313352","Sun May 03 04:51:37 PDT 2009","NO_QUERY","Tmeeee","I'm so cold "
"0","1686313401","Sun May 03 04:51:38 PDT 2009","NO_QUERY","anambanana","my mom tricked me. :| she said we were going to the mall but instead we went to go to the grocery store! :| Dang. i really wanted to go. "
"0","1686313889","Sun May 03 04:51:47 PDT 2009","NO_QUERY","theovalich","@Jesse heck, why not? Ole' wild west done in a soapy way...loved the exterior shots...I miss riding horses around Appalachian Mts. in TN "
"0","1686314005","Sun May 03 04:51:50 PDT 2009","NO_QUERY","ItzJusMeChris","@Work wishin I could be at the brunch w/my fam!! "
"0","1686314082","Sun May 03 04:51:51 PDT 2009","NO_QUERY","BabyBeth","Been up since 6:23.  my dryer is a half hour away, though so it's all good I guess."
"0","1686314887","Sun May 03 04:52:05 PDT 2009","NO_QUERY","photo_journ","@ruxoz sounds like my food budget for a week "
"0","1686315213","Sun May 03 04:52:10 PDT 2009","NO_QUERY","smofiex","I spent all morning on a new game 4 hours and just got game over  I'm gonna start again though ;) x"
"0","1686315222","Sun May 03 04:52:10 PDT 2009","NO_QUERY","mailtonvip","just wake-up ... and back to work "
"0","1686315313","Sun May 03 04:52:11 PDT 2009","NO_QUERY","XgailyX","@Thorney88 not the kind of impression i like to send out "
"0","1686315447","Sun May 03 04:52:14 PDT 2009","NO_QUERY","adshill","For some of the best imagery I've ever seen: http://is.gd/azam - Listening to Cypress Hill, feeling like a teenager again! Work on Sunday "
"0","1686315914","Sun May 03 04:52:22 PDT 2009","NO_QUERY","kellyissanti","My sunburn hurts. "
"0","1686315917","Sun May 03 04:52:22 PDT 2009","NO_QUERY","vvvictoria_x","I have nothing to do today "
"0","1686316039","Sun May 03 04:52:24 PDT 2009","NO_QUERY","theycallme_red","omg nooooo... work   wish i cud go back 2 sleep"
"0","1686316838","Sun May 03 04:52:38 PDT 2009","NO_QUERY","marienow","Realizing I'm bad at tweeting. "
"0","1686316916","Sun May 03 04:52:39 PDT 2009","NO_QUERY","angerswansarego","People like us shouldn't have to do exams "
"0","1686317104","Sun May 03 04:52:43 PDT 2009","NO_QUERY","Darc_Sowers","@takazajw Matt told me about the email. No, I haven't forgotten, just haven't had a big enough comic free moment yet. "
"0","1686317117","Sun May 03 04:52:43 PDT 2009","NO_QUERY","Sir_Almo","@Rowdyeh its not there anymore "
"0","1686317449","Sun May 03 04:52:49 PDT 2009","NO_QUERY","webponce","My phone won't let me make outgoing phonecalls. Yet another iphone hardware replacement "
"0","1686318131","Sun May 03 04:53:03 PDT 2009","NO_QUERY","hollieleanne","Starbucks. Starbucks. Someone kidnap me and take me to Starbucks. I just want some Starbucks, is that too much to ask? Apparently so! "
"0","1686318152","Sun May 03 04:53:03 PDT 2009","NO_QUERY","concretebadger","@higevsotaku yeah, I'm looking for a raw file to go with Pireze's subs. Stuttering live streaming annoys me so unless I DTO... "
"0","1686318281","Sun May 03 04:53:06 PDT 2009","NO_QUERY","simhot","could have used a knight in shining armor last night! "
"0","1686318546","Sun May 03 04:53:10 PDT 2009","NO_QUERY","hotvogue","I miss when you could chat to people withought someone trying to sell you something "
"0","1686318630","Sun May 03 04:53:12 PDT 2009","NO_QUERY","wglogowski","Petting my sick dog.  Poor Odee is really old "
"0","1686318818","Sun May 03 04:53:15 PDT 2009","NO_QUERY","link14","Had a great time a Costas! But all fun must come to an end bc HW time is here again "
"0","1686319210","Sun May 03 04:53:23 PDT 2009","NO_QUERY","mdihsan","impulse purchased a book good book called ERP Demystified.... I  seriously can finish up big amount on purchasing books.... "
"0","1686319339","Sun May 03 04:53:25 PDT 2009","NO_QUERY","andrzejkala","Getting ready for the road back to Warsaw   http://yfrog.com/72gzxj"
"0","1686319450","Sun May 03 04:53:27 PDT 2009","NO_QUERY","sweetcookiejar","I broke my toe .. i think  I must be the luckiest girl in the world .."
"0","1686319479","Sun May 03 04:53:28 PDT 2009","NO_QUERY","_LiLLa","@officialnjonas o god! i can't wait for watch JONAS in italy "
"0","1686319567","Sun May 03 04:53:29 PDT 2009","NO_QUERY","AndersHK","just realized that i missed a Volbeat concert last night, just 2 blocks away "
"0","1686319631","Sun May 03 04:53:30 PDT 2009","NO_QUERY","vampire_sporks","Blah work again "
"0","1686319885","Sun May 03 04:53:35 PDT 2009","NO_QUERY","dreistreifen","good seeing Nat earlier today... now @ hospital... grandma keeps moving around on the bed...must be uncomfortable "
"0","1686320063","Sun May 03 04:53:38 PDT 2009","NO_QUERY","BohlinMcFly","IT'S NOT SUNNY OUTSIDE!  Elma, Me, Madelene and Elin was going to the beach and take photos today! Hope the sun is going to shine anyway!"
"0","1686325711","Sun May 03 04:55:16 PDT 2009","NO_QUERY","sugree","argh. 50 shorter than ever. need new glasses by now. "
"0","1686326016","Sun May 03 04:55:22 PDT 2009","NO_QUERY","GrantGochnauer","I called comEd and apparently power is out in a huge area. Eta 2 hours "
"0","1686326653","Sun May 03 04:55:33 PDT 2009","NO_QUERY","buffalopine","@singleparentdad Oh. No leftovers?   I bet they were good cookies."
"0","1686326659","Sun May 03 04:55:33 PDT 2009","NO_QUERY","sarahw1984","@stonecypher I have never had a nice breakfast from Weatherspoons... "
"0","1686326683","Sun May 03 04:55:34 PDT 2009","NO_QUERY","ajitmoses","Any idea if its safe to eat Pork? Miss them "
"0","1686326708","Sun May 03 04:55:34 PDT 2009","NO_QUERY","liam54","@Magicbert I love JoMo  but Hawkins and Ryder are good too "
"0","1686326852","Sun May 03 04:55:37 PDT 2009","NO_QUERY","nelots86","@Diadoll I don't matter  after all that stalking"
"0","1686326858","Sun May 03 04:55:37 PDT 2009","NO_QUERY","kleinmeli","@the_duckie I used &quot;trashhand&quot; @flowing_fire  You're such a meany! "
"0","1686326898","Sun May 03 04:55:37 PDT 2009","NO_QUERY","LivHeerenveen","Still watching the rain in the Carribbean "
"0","1686327198","Sun May 03 04:55:42 PDT 2009","NO_QUERY","Spidersamm","@aamelia i think they're announcing more shows :| but andy said the announcements not that big, so it will probably be shit "
"0","1686327299","Sun May 03 04:55:44 PDT 2009","NO_QUERY","VaneLove","i gonna study  but i dont want!"
"0","1686327876","Sun May 03 04:55:54 PDT 2009","NO_QUERY","Zarozenia","waiting for early riser Lucy to go down for a nap so I can pack up. We head over to support Step-Mom who is having surgery tomm! "
"0","1686327960","Sun May 03 04:55:56 PDT 2009","NO_QUERY","kirsttmcfly","I just noticed my new mcfly mug's chipped already! "
"0","1686328174","Sun May 03 04:56:00 PDT 2009","NO_QUERY","amalpadmanabhan","Leaving hometown... Back to sick warm lonely boring Chennai again! I'm gonna miss home!!! "
"0","1686328486","Sun May 03 04:56:05 PDT 2009","NO_QUERY","KathrynAnderson","On my own today. Coursework I think "
"0","1686328832","Sun May 03 04:56:11 PDT 2009","NO_QUERY","melissarog","Catching up with work after a VERY busy weekend - actually, VERY busy week. Exchange student leaves tomorrow. She's been very homesick "
"0","1686328955","Sun May 03 04:56:13 PDT 2009","NO_QUERY","StevieWynn","@Winstonita lovely to see u too, did manage to stay awake till 4.15 for the fight.over in 4min20secs tho "
"0","1686328970","Sun May 03 04:56:13 PDT 2009","NO_QUERY","voyagerx1","Lunch was pork cutlet with young green asparagus and boiled potatoes, hollandaise sauce, gf sure can cook , yummy, away for 4 days again "
"0","1686329016","Sun May 03 04:56:14 PDT 2009","NO_QUERY","naor","it's getting hard to converse online, e.g. ppl. post on twitter, FF and FB are updated, ppl commenting on twitter, FF &amp; FB - i'm lost "
"0","1686329922","Sun May 03 04:56:30 PDT 2009","NO_QUERY","PhilFierce","The last day of my vacation.. leavin at 7 pm "
"0","1686329962","Sun May 03 04:56:31 PDT 2009","NO_QUERY","Red2127","I think i have an ulcer...  But that's not gonna stop me from drinking Sprite, eating tim tams, and talking mooncups!!"
"0","1686329990","Sun May 03 04:56:32 PDT 2009","NO_QUERY","almostcool","@TriceMarie im still up "
"0","1686330204","Sun May 03 04:56:36 PDT 2009","NO_QUERY","greteldragon","Also, wolverine was fairly disappointing. How, can they get X1 so right, and then X3 and wolverine so wrong "
"0","1686330261","Sun May 03 04:56:37 PDT 2009","NO_QUERY","Eye_Reen","is a bit insane to be up before 8 on a Sunday to go karting.  zzzzzz ..."
"0","1686330522","Sun May 03 04:56:41 PDT 2009","NO_QUERY","deemeter","my glasses are missing  oh crap, and they're not even a day old yet!! aghhhh. why oh why does this always happen to me?!?"
"0","1686330624","Sun May 03 04:56:43 PDT 2009","NO_QUERY","danielwebber","I'm ill, so I can't go out today "
"0","1686330881","Sun May 03 04:56:48 PDT 2009","NO_QUERY","neneofbk","Woke up with a serious headache. Feels like someones pounding my head against cement bricks, and that's only a slight exaggeration. "
"0","1686330916","Sun May 03 04:56:49 PDT 2009","NO_QUERY","hiimlikepam","is quite jealous Demi Lovato gets to work with Sterling Knight "
"0","1686330917","Sun May 03 04:56:49 PDT 2009","NO_QUERY","mshawyer","@jenbishopsydney  I bet!! Have an early one. Hopefully you don't wake at 4am  Can't believe the fish! V exciting re catfish!"
"0","1686331203","Sun May 03 04:56:54 PDT 2009","NO_QUERY","teabass","not having a great day "
"0","1686331293","Sun May 03 04:56:55 PDT 2009","NO_QUERY","marinelaface","omg its freezing at redcliffe "
"0","1686331405","Sun May 03 04:56:57 PDT 2009","NO_QUERY","RudeRube87","Just lossed all my money at Jackson...I feel sick...I wanna go home "
"0","1686331487","Sun May 03 04:56:59 PDT 2009","NO_QUERY","franciscosouza","Acooooooooooooordem Twitters! � t�o chato ficar sozinho "
"0","1686332000","Sun May 03 04:57:07 PDT 2009","NO_QUERY","JennyPenny21","Miss my parents "
"0","1686332143","Sun May 03 04:57:10 PDT 2009","NO_QUERY","Danceaholic_","taking a shower .. sick  just one more day  looking forward to carina to come on this evening xD"
"0","1686332633","Sun May 03 04:57:18 PDT 2009","NO_QUERY","xrivatsan","Photos from Melechesh: http://is.gd/wlkO @godlyjohn  @Ypre @mrmrwn @trendcrusher @MescalineSun // dSLR failing, must consider buying new "
"0","1686333151","Sun May 03 04:57:27 PDT 2009","NO_QUERY","roxtinina","it's bad weatehr again  and even my borsalino doesn't make me warm enough to wear my jeans shorts, and i was so looking forward to them"
"0","1686333257","Sun May 03 04:57:29 PDT 2009","NO_QUERY","Cjax87","but i have to go to work now. "
"0","1686333569","Sun May 03 04:57:35 PDT 2009","NO_QUERY","mstevenson83","Thanks to the idiots at the pet shop I'm bound to miss kick off "
"0","1686333643","Sun May 03 04:57:36 PDT 2009","NO_QUERY","freyapaulienne","which is 5,000 Peso's  using my bank account "
"0","1686333844","Sun May 03 04:57:40 PDT 2009","NO_QUERY","dannysabenada","Another rainy morning. "
"0","1686333996","Sun May 03 04:57:42 PDT 2009","NO_QUERY","whatdayisit","@girls_singing bakit? "
"0","1686334363","Sun May 03 04:57:49 PDT 2009","NO_QUERY","Eamonn_Forde","@mark_hooper The Boyle Wee "
"0","1686334379","Sun May 03 04:57:49 PDT 2009","NO_QUERY","Johneria","Its too early and everyone woke up to go have breakfast "
